genres_expanded_id,id,track_uri,track_name,artist_id,artist_name,artist_uri,key,level_7,genres_albums
97,3WXhshrs1fzwF3rQE399Gq,spotify:track:3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,053q0ukIDRgzwTr4vNSwab,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,Kill V. Maim:Grimes,1,canadian electropop
98,3WXhshrs1fzwF3rQE399Gq,spotify:track:3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,053q0ukIDRgzwTr4vNSwab,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,Kill V. Maim:Grimes,2,dance pop
99,3WXhshrs1fzwF3rQE399Gq,spotify:track:3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,053q0ukIDRgzwTr4vNSwab,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,Kill V. Maim:Grimes,3,grave wave
100,3WXhshrs1fzwF3rQE399Gq,spotify:track:3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,053q0ukIDRgzwTr4vNSwab,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,Kill V. Maim:Grimes,4,indietronica
101,3WXhshrs1fzwF3rQE399Gq,spotify:track:3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,053q0ukIDRgzwTr4vNSwab,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,Kill V. Maim:Grimes,5,metropopolis
102,3WXhshrs1fzwF3rQE399Gq,spotify:track:3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,053q0ukIDRgzwTr4vNSwab,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,Kill V. Maim:Grimes,6,pop
103,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted:Billie Eilish,0,art pop
104,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted:Billie Eilish,1,electropop
105,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted:Billie Eilish,2,pop
106,3p94RpSxQdZocUfrzpemmm,spotify:track:3p94RpSxQdZocUfrzpemmm,El Dorado,5yw4tA8D5uG7tT3NaDvq10,Stellar,spotify:artist:5yw4tA8D5uG7tT3NaDvq10,El Dorado:Stellar,0,social media pop
107,5A0Swrynpx7ALauNv08nBe,spotify:track:5A0Swrynpx7ALauNv08nBe,Drunk On Love,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Drunk On Love:Rihanna,0,barbadian pop
108,5A0Swrynpx7ALauNv08nBe,spotify:track:5A0Swrynpx7ALauNv08nBe,Drunk On Love,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Drunk On Love:Rihanna,1,pop
109,5A0Swrynpx7ALauNv08nBe,spotify:track:5A0Swrynpx7ALauNv08nBe,Drunk On Love,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Drunk On Love:Rihanna,2,urban contemporary
110,5mVDhLnXTHlBWJnMHXa9Qs,spotify:track:5mVDhLnXTHlBWJnMHXa9Qs,Halo,0LmmhAkoebSsbFfgCybcGI,Lotte Kestner,spotify:artist:0LmmhAkoebSsbFfgCybcGI,Halo:Lotte Kestner,0,indie psych-pop
111,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,Liar,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Liar:Camila Cabello,0,dance pop
112,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,Liar,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Liar:Camila Cabello,1,pop
113,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,Liar,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Liar:Camila Cabello,2,post-teen pop
114,59o2b2BGgziNyPx9f3xnhA,spotify:track:59o2b2BGgziNyPx9f3xnhA,Angel of Small Death and the Codeine Scene - Live From Spotify London,2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Angel of Small Death and the Codeine Scene - Live From Spotify London:Hozier,0,irish singer-songwriter
115,59o2b2BGgziNyPx9f3xnhA,spotify:track:59o2b2BGgziNyPx9f3xnhA,Angel of Small Death and the Codeine Scene - Live From Spotify London,2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Angel of Small Death and the Codeine Scene - Live From Spotify London:Hozier,1,pop
116,2t7Caefxz7HfyTRyN5VsOL,spotify:track:2t7Caefxz7HfyTRyN5VsOL,Tu Kuja Man Kuja - Complete Original Recording,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Tu Kuja Man Kuja - Complete Original Recording:Nusrat Fateh Ali Khan,0,indian fusion
117,2t7Caefxz7HfyTRyN5VsOL,spotify:track:2t7Caefxz7HfyTRyN5VsOL,Tu Kuja Man Kuja - Complete Original Recording,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Tu Kuja Man Kuja - Complete Original Recording:Nusrat Fateh Ali Khan,1,pakistani folk
118,2t7Caefxz7HfyTRyN5VsOL,spotify:track:2t7Caefxz7HfyTRyN5VsOL,Tu Kuja Man Kuja - Complete Original Recording,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Tu Kuja Man Kuja - Complete Original Recording:Nusrat Fateh Ali Khan,2,qawwali
119,2t7Caefxz7HfyTRyN5VsOL,spotify:track:2t7Caefxz7HfyTRyN5VsOL,Tu Kuja Man Kuja - Complete Original Recording,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Tu Kuja Man Kuja - Complete Original Recording:Nusrat Fateh Ali Khan,3,sufi
120,2t7Caefxz7HfyTRyN5VsOL,spotify:track:2t7Caefxz7HfyTRyN5VsOL,Tu Kuja Man Kuja - Complete Original Recording,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,Tu Kuja Man Kuja - Complete Original Recording:Nusrat Fateh Ali Khan,4,world
121,2jPbjvYVWWzQNkMLKP30nX,spotify:track:2jPbjvYVWWzQNkMLKP30nX,no way out,5EjK7aUvQ9LMNqc2zXiWLS,Ivri,spotify:artist:5EjK7aUvQ9LMNqc2zXiWLS,no way out:Ivri,0,genre not available
122,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Leave The Door Open:Bruno Mars,0,dance pop
123,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Leave The Door Open:Bruno Mars,1,pop
124,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,0,garage rock
125,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,1,modern alternative rock
126,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,2,modern blues rock
127,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,3,modern hard rock
128,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,4,modern rock
129,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,5,rock
130,7wZc7nmPQIoJ4xTW0iJcAd,spotify:track:7wZc7nmPQIoJ4xTW0iJcAd,Keeper,66YGDwn22fjphzqGCSIbbK,Reignwolf,spotify:artist:66YGDwn22fjphzqGCSIbbK,Keeper:Reignwolf,6,saskatchewan indie
131,4jYt1pQqg2mIZmY4FWCZEM,spotify:track:4jYt1pQqg2mIZmY4FWCZEM,Record Player (with AJR),0SrIPejckovMwhrN3MZFPB,Daisy the Great,spotify:artist:0SrIPejckovMwhrN3MZFPB,Record Player (with AJR):Daisy the Great,0,brooklyn indie
132,4jYt1pQqg2mIZmY4FWCZEM,spotify:track:4jYt1pQqg2mIZmY4FWCZEM,Record Player (with AJR),0SrIPejckovMwhrN3MZFPB,Daisy the Great,spotify:artist:0SrIPejckovMwhrN3MZFPB,Record Player (with AJR):Daisy the Great,1,indie pop
133,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,Broke Boys,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Broke Boys:Drake,0,canadian hip hop
134,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,Broke Boys,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Broke Boys:Drake,1,canadian pop
135,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,Broke Boys,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Broke Boys:Drake,2,hip hop
136,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,Broke Boys,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Broke Boys:Drake,3,rap
137,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,Broke Boys,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Broke Boys:Drake,4,toronto rap
138,731vxZpBMap84vDSqyJjf0,spotify:track:731vxZpBMap84vDSqyJjf0,Players - DJ Smallz 732 - Jersey Club Remix,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Players - DJ Smallz 732 - Jersey Club Remix:Coi Leray,0,new jersey underground rap
139,731vxZpBMap84vDSqyJjf0,spotify:track:731vxZpBMap84vDSqyJjf0,Players - DJ Smallz 732 - Jersey Club Remix,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Players - DJ Smallz 732 - Jersey Club Remix:Coi Leray,1,rap
140,731vxZpBMap84vDSqyJjf0,spotify:track:731vxZpBMap84vDSqyJjf0,Players - DJ Smallz 732 - Jersey Club Remix,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Players - DJ Smallz 732 - Jersey Club Remix:Coi Leray,2,trap queen
141,731vxZpBMap84vDSqyJjf0,spotify:track:731vxZpBMap84vDSqyJjf0,Players - DJ Smallz 732 - Jersey Club Remix,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Players - DJ Smallz 732 - Jersey Club Remix:Coi Leray,3,viral rap
142,6DB2KOEwHnjkgEnBt5SdeJ,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,Mask Off (feat. Kendrick Lamar) - Remix,1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Mask Off (feat. Kendrick Lamar) - Remix:Future,0,atl hip hop
143,6DB2KOEwHnjkgEnBt5SdeJ,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,Mask Off (feat. Kendrick Lamar) - Remix,1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Mask Off (feat. Kendrick Lamar) - Remix:Future,1,rap
144,6DB2KOEwHnjkgEnBt5SdeJ,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,Mask Off (feat. Kendrick Lamar) - Remix,1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Mask Off (feat. Kendrick Lamar) - Remix:Future,2,southern hip hop
145,6DB2KOEwHnjkgEnBt5SdeJ,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,Mask Off (feat. Kendrick Lamar) - Remix,1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Mask Off (feat. Kendrick Lamar) - Remix:Future,3,trap
146,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,Desperate Measures,68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,spotify:artist:68EB3QvNdVLkC7SAgDbHIR,Desperate Measures:Marianas Trench,0,canadian rock
147,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,Desperate Measures,68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,spotify:artist:68EB3QvNdVLkC7SAgDbHIR,Desperate Measures:Marianas Trench,1,neon pop punk
148,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,Desperate Measures,68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,spotify:artist:68EB3QvNdVLkC7SAgDbHIR,Desperate Measures:Marianas Trench,2,pixie
149,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,Desperate Measures,68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,spotify:artist:68EB3QvNdVLkC7SAgDbHIR,Desperate Measures:Marianas Trench,3,pop punk
150,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,Desperate Measures,68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,spotify:artist:68EB3QvNdVLkC7SAgDbHIR,Desperate Measures:Marianas Trench,4,pop rock
151,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,Desperate Measures,68EB3QvNdVLkC7SAgDbHIR,Marianas Trench,spotify:artist:68EB3QvNdVLkC7SAgDbHIR,Desperate Measures:Marianas Trench,5,post-teen pop
152,5Gl780bmLH2msWJ8kgCINq,spotify:track:5Gl780bmLH2msWJ8kgCINq,Duur,2fizRsm6KDWZvysU00yZrX,Strings,spotify:artist:2fizRsm6KDWZvysU00yZrX,Duur:Strings,0,classic pakistani pop
153,5Gl780bmLH2msWJ8kgCINq,spotify:track:5Gl780bmLH2msWJ8kgCINq,Duur,2fizRsm6KDWZvysU00yZrX,Strings,spotify:artist:2fizRsm6KDWZvysU00yZrX,Duur:Strings,1,filmi
154,5Gl780bmLH2msWJ8kgCINq,spotify:track:5Gl780bmLH2msWJ8kgCINq,Duur,2fizRsm6KDWZvysU00yZrX,Strings,spotify:artist:2fizRsm6KDWZvysU00yZrX,Duur:Strings,2,pakistani pop
155,5Gl780bmLH2msWJ8kgCINq,spotify:track:5Gl780bmLH2msWJ8kgCINq,Duur,2fizRsm6KDWZvysU00yZrX,Strings,spotify:artist:2fizRsm6KDWZvysU00yZrX,Duur:Strings,3,pakistani rock
156,2zg2PTySWOzdsSdKrUvzx7,spotify:track:2zg2PTySWOzdsSdKrUvzx7,"Gal Ik Nuqte Vich Mukdi, Vol. 25",1Lza6GXuydFnvOu0wSihEt,Farukh Fateh Ali Khan,spotify:artist:1Lza6GXuydFnvOu0wSihEt,"Gal Ik Nuqte Vich Mukdi, Vol. 25:Farukh Fateh Ali Khan",0,genre not available
157,1I4lCSP69P74nU3a6Su5L2,spotify:track:1I4lCSP69P74nU3a6Su5L2,Jiggle Jiggle,3jNm5wvIx1eR5NDdXhMkNV,Duke & Jones,spotify:artist:3jNm5wvIx1eR5NDdXhMkNV,Jiggle Jiggle:Duke & Jones,0,uk dance
158,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,BackOutsideBoyz:Drake,0,canadian hip hop
159,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,BackOutsideBoyz:Drake,1,canadian pop
160,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,BackOutsideBoyz:Drake,2,hip hop
161,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,BackOutsideBoyz:Drake,3,rap
162,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,BackOutsideBoyz:Drake,4,toronto rap
163,2PoqubfYq2Cl0nUyrrTht6,spotify:track:2PoqubfYq2Cl0nUyrrTht6,Swimming In The Moonlight,0YhUSm86okLWldQVwJkLlP,Bad Suns,spotify:artist:0YhUSm86okLWldQVwJkLlP,Swimming In The Moonlight:Bad Suns,0,indie poptimism
164,2PoqubfYq2Cl0nUyrrTht6,spotify:track:2PoqubfYq2Cl0nUyrrTht6,Swimming In The Moonlight,0YhUSm86okLWldQVwJkLlP,Bad Suns,spotify:artist:0YhUSm86okLWldQVwJkLlP,Swimming In The Moonlight:Bad Suns,1,la indie
165,2PoqubfYq2Cl0nUyrrTht6,spotify:track:2PoqubfYq2Cl0nUyrrTht6,Swimming In The Moonlight,0YhUSm86okLWldQVwJkLlP,Bad Suns,spotify:artist:0YhUSm86okLWldQVwJkLlP,Swimming In The Moonlight:Bad Suns,2,modern alternative rock
166,2PoqubfYq2Cl0nUyrrTht6,spotify:track:2PoqubfYq2Cl0nUyrrTht6,Swimming In The Moonlight,0YhUSm86okLWldQVwJkLlP,Bad Suns,spotify:artist:0YhUSm86okLWldQVwJkLlP,Swimming In The Moonlight:Bad Suns,3,modern rock
167,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,0,dance pop
168,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,1,electropop
169,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,2,metropopolis
170,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,3,pop
171,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,4,swedish electropop
172,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,5,swedish pop
173,35seOt4wMvu7gWzYFwqNGh,spotify:track:35seOt4wMvu7gWzYFwqNGh,Grapefruit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Grapefruit:Tove Lo,6,swedish synthpop
174,2RQWBj4QohAIHJiUPGgcHl,spotify:track:2RQWBj4QohAIHJiUPGgcHl,My Friend John,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,My Friend John:The Fratellis,0,alternative rock
175,2RQWBj4QohAIHJiUPGgcHl,spotify:track:2RQWBj4QohAIHJiUPGgcHl,My Friend John,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,My Friend John:The Fratellis,1,garage rock
176,2RQWBj4QohAIHJiUPGgcHl,spotify:track:2RQWBj4QohAIHJiUPGgcHl,My Friend John,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,My Friend John:The Fratellis,2,modern rock
177,2RQWBj4QohAIHJiUPGgcHl,spotify:track:2RQWBj4QohAIHJiUPGgcHl,My Friend John,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,My Friend John:The Fratellis,3,rock
178,2RQWBj4QohAIHJiUPGgcHl,spotify:track:2RQWBj4QohAIHJiUPGgcHl,My Friend John,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,My Friend John:The Fratellis,4,scottish rock
179,22TFAU0e7WHAQFGzwneu1e,spotify:track:22TFAU0e7WHAQFGzwneu1e,World Cup,2DZw407Bgg2Hu9E6NDgRTb,IShowSpeed,spotify:artist:2DZw407Bgg2Hu9E6NDgRTb,World Cup:IShowSpeed,0,genre not available
180,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Let Me Love You:DJ Snake,0,dance pop
181,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Let Me Love You:DJ Snake,1,edm
182,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Let Me Love You:DJ Snake,2,electronic trap
183,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Let Me Love You:DJ Snake,3,pop
184,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Let Me Love You:DJ Snake,4,pop dance
185,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Let Me Love You:DJ Snake,5,pop rap
186,6bpq1jGkVz66Q3LYeoXdjZ,spotify:track:6bpq1jGkVz66Q3LYeoXdjZ,SCOOP (feat. Doja Cat),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,SCOOP (feat. Doja Cat):Lil Nas X,0,lgbtq+ hip hop
187,6bpq1jGkVz66Q3LYeoXdjZ,spotify:track:6bpq1jGkVz66Q3LYeoXdjZ,SCOOP (feat. Doja Cat),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,SCOOP (feat. Doja Cat):Lil Nas X,1,pop
188,5taqLrLouA4vCjM7ZQpEtW,spotify:track:5taqLrLouA4vCjM7ZQpEtW,ooh la la (feat. Greg Nice & DJ Premier),4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,ooh la la (feat. Greg Nice & DJ Premier):Run The Jewels,0,alternative hip hop
189,5taqLrLouA4vCjM7ZQpEtW,spotify:track:5taqLrLouA4vCjM7ZQpEtW,ooh la la (feat. Greg Nice & DJ Premier),4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,ooh la la (feat. Greg Nice & DJ Premier):Run The Jewels,1,escape room
190,5taqLrLouA4vCjM7ZQpEtW,spotify:track:5taqLrLouA4vCjM7ZQpEtW,ooh la la (feat. Greg Nice & DJ Premier),4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,ooh la la (feat. Greg Nice & DJ Premier):Run The Jewels,2,hip hop
191,5taqLrLouA4vCjM7ZQpEtW,spotify:track:5taqLrLouA4vCjM7ZQpEtW,ooh la la (feat. Greg Nice & DJ Premier),4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,ooh la la (feat. Greg Nice & DJ Premier):Run The Jewels,3,political hip hop
192,3FeVmId7tL5YN8B7R3imoM,spotify:track:3FeVmId7tL5YN8B7R3imoM,My Universe,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,My Universe:Coldplay,0,permanent wave
