id,track_uri,track_name,artist_id,artist_name,artist_uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key
5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,0.413,"EARFQUAKE:Tyler, The Creator"
0muntSMuAZzcwYBBMZj6sf,spotify:track:0muntSMuAZzcwYBBMZj6sf,Fine On The Outside,5oU0tZlItLctcLOQPS3mCy,Priscilla Ahn,spotify:artist:5oU0tZlItLctcLOQPS3mCy,0.692,0.495,0.185,0.00403,0.109,-13.824,0.0288,101.89,0.196,Fine On The Outside:Priscilla Ahn
2sLS4tVaEoMYrNS67PVz0V,spotify:track:2sLS4tVaEoMYrNS67PVz0V,She Will Be Loved - Acoustic,04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,0.496,0.618,0.504,4.73e-06,0.698,-9.328,0.0319,98.12,0.58,She Will Be Loved - Acoustic:Maroon 5
55XRXhQeU25IwqVpjQqxkz,spotify:track:55XRXhQeU25IwqVpjQqxkz,GO TO HELL,7okSU80WTrn4LXlyXYbX3P,Clinton Kane,spotify:artist:7okSU80WTrn4LXlyXYbX3P,0.24,0.494,0.749,0.0,0.126,-3.309,0.185,180.228,0.271,GO TO HELL:Clinton Kane
5zsHmE2gO3RefVsPyw2e3T,spotify:track:5zsHmE2gO3RefVsPyw2e3T,What's Up Danger (with Black Caviar),1QvK8bFc2WREH4LDlJcJbi,Blackway,spotify:artist:1QvK8bFc2WREH4LDlJcJbi,0.00363,0.701,0.755,0.000795,0.121,-5.82,0.0417,95.036,0.116,What's Up Danger (with Black Caviar):Blackway
3XiNC94b4Tq1xwv70sQJGN,spotify:track:3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,0.0948,0.729,0.603,0.0,0.113,-6.736,0.0666,134.972,0.207,Sanguine Paradise:Lil Uzi Vert
4wegyvGb96OWnbLL86kcRa,spotify:track:4wegyvGb96OWnbLL86kcRa,Painting Flowers,46gyXjRIvN1NL1eCB8GBxo,All Time Low,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,0.00317,0.361,0.934,0.0,0.119,-4.182,0.0467,147.958,0.386,Painting Flowers:All Time Low
3a2jFwnts4Cf0OwJbK61SL,spotify:track:3a2jFwnts4Cf0OwJbK61SL,Gospel (with Eminem),6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,0.103,0.919,0.869,1.2e-05,0.166,-4.441,0.232,117.03,0.655,Gospel (with Eminem):Dr. Dre
760jhRscwGbIIe1m1IIQpU,spotify:track:760jhRscwGbIIe1m1IIQpU,Surface Pressure,4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,spotify:artist:4vdAAzZBUKbsrvHi6UR7B7,0.0174,0.65,0.584,1.54e-06,0.042,-8.286,0.307,180.088,0.37,Surface Pressure:Jessica Darrow
3LrdGTfM0Ije3k8qrc31GZ,spotify:track:3LrdGTfM0Ije3k8qrc31GZ,In The Heights,4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,spotify:artist:4aXXDj9aZnlshx7mzj3W1N,0.121,0.575,0.535,0.0,0.122,-7.452,0.331,167.834,0.713,In The Heights:Lin-Manuel Miranda
4BGZF4oLbTL0pWm7C18pbv,spotify:track:4BGZF4oLbTL0pWm7C18pbv,Scared To Live,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.131,0.504,0.498,0.0,0.0929,-8.24,0.0499,87.221,0.196,Scared To Live:The Weeknd
4chxJYv0qsOKQukt6cKp97,spotify:track:4chxJYv0qsOKQukt6cKp97,Toh Phir Aao,71oGOxg5ez52Hh1Ye41A98,Mustafa Zahid,spotify:artist:71oGOxg5ez52Hh1Ye41A98,0.39,0.459,0.563,1.98e-06,0.107,-6.369,0.0263,101.996,0.0961,Toh Phir Aao:Mustafa Zahid
4euAGZTszWPrriggYK0HG9,spotify:track:4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,0.117,0.678,0.727,0.00396,0.354,-7.844,0.0258,133.481,0.71,Lay All Your Love On Me:ABBA
0N0h5lXc4HOiLgGb9EZi8m,spotify:track:0N0h5lXc4HOiLgGb9EZi8m,Rocking A Cardigan in Atlanta,1r29dFdSenwksTQdkH7r6I,lil Shordie Scott,spotify:artist:1r29dFdSenwksTQdkH7r6I,0.583,0.803,0.64,0.000331,0.437,-4.721,0.151,140.073,0.816,Rocking A Cardigan in Atlanta:lil Shordie Scott
2BITQ360Knh6qNAOqR7Dyq,spotify:track:2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti),6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,0.0144,0.584,0.859,0.0,0.847,-5.616,0.121,77.005,0.369,Miss The Rage (feat. Playboi Carti):Trippie Redd
0Grpt3Up0Kaj7PljmT7inL,spotify:track:0Grpt3Up0Kaj7PljmT7inL,Waving Through A Window - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,6qGkLCMQkNGOJ079iEcC5k,Ben Platt,spotify:artist:6qGkLCMQkNGOJ079iEcC5k,0.244,0.499,0.731,0.0,0.0938,-6.452,0.0525,145.001,0.463,Waving Through A Window - From The “Dear Evan Hansen” Original Motion Picture Soundtrack:Ben Platt
2BSoyYgGmHrwmmCQG5GHQ7,spotify:track:2BSoyYgGmHrwmmCQG5GHQ7,Super Bad Mantra,25pd339V2rRJo84USlcSRP,JAWNY,spotify:artist:25pd339V2rRJo84USlcSRP,0.142,0.624,0.876,1.14e-06,0.842,-2.478,0.089,149.979,0.632,Super Bad Mantra:JAWNY
5B0kgjHULYJhAQkK5XsMoC,spotify:track:5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,0.269,0.493,0.653,0.0,0.511,-5.666,0.0466,142.347,0.852,"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign):Tyler, The Creator"
3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,Buddy Holly,3jOstUTkEu2JkjvRdBA5Gu,Weezer,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,0.00271,0.556,0.92,0.00021,0.117,-4.606,0.0367,121.138,0.771,Buddy Holly:Weezer
1Y4ZdPOOgCUhBcKZOrUFiS,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,Lip Gloss,5qK5bOC6wLtuLhG5KvU17c,Lil Mama,spotify:artist:5qK5bOC6wLtuLhG5KvU17c,0.41,0.619,0.87,1.37e-06,0.0571,-4.956,0.501,188.772,0.94,Lip Gloss:Lil Mama
0Itq17jYPxhIA8XsvQ1SZL,spotify:track:0Itq17jYPxhIA8XsvQ1SZL,piccolo,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz,0.0203,0.818,0.868,0.00523,0.115,-3.301,0.18,99.993,0.634,piccolo:bbno$
