tracks_id,id,track_uri,track_name,artist_id,artist_name,artist_uri,album_id,album_name,album_uri,key
1025,6cS9PmLky2NhLOhpIsUlow,spotify:track:6cS9PmLky2NhLOhpIsUlow,Gnat,7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,3MKvhQoFSrR2PrxXXBHe9B,Music To Be Murdered By - Side B (Deluxe Edition),spotify:album:3MKvhQoFSrR2PrxXXBHe9B,Gnat:Eminem
1026,2PcGqmKToUz0s65q1Acg7d,spotify:track:2PcGqmKToUz0s65q1Acg7d,SPACESHIP,6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,3fOswFPlmSWKTTFTlksdiv,HIDDEN GEMS,spotify:album:3fOswFPlmSWKTTFTlksdiv,SPACESHIP:AP Dhillon
1027,0heeNYlwOGuUSe7TgUD27B,spotify:track:0heeNYlwOGuUSe7TgUD27B,Question...?,06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,151w1FgRZfnKZA9FEcg9Z3,Midnights,spotify:album:151w1FgRZfnKZA9FEcg9Z3,Question...?:Taylor Swift
1028,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,2hBfao8GWZwHlUGDB8HVQO,Nothing Breaks Like a Heart (feat. Miley Cyrus),spotify:album:2hBfao8GWZwHlUGDB8HVQO,Nothing Breaks Like a Heart (feat. Miley Cyrus):Mark Ronson
1029,6yvdWGtowJa7ffgc1UR5SF,spotify:track:6yvdWGtowJa7ffgc1UR5SF,Heat Waves - Oliver Heldens Remix,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,57j3jda1XAM1xFdVamdVue,Heat Waves (Expansion Pack),spotify:album:57j3jda1XAM1xFdVamdVue,Heat Waves - Oliver Heldens Remix:Glass Animals
1030,6XHVuErjQ4XNm6nDPVCxVX,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,1BfLzaTFI5qKsAAk0Ae6aV,Indigo,spotify:album:1BfLzaTFI5qKsAAk0Ae6aV,No Guidance (feat. Drake):Chris Brown
1031,5SsjdZPQ1WXDX06oaZgSb6,spotify:track:5SsjdZPQ1WXDX06oaZgSb6,Tera Nasha,5mHnBqe0ORanNO0oeIWX2d,Inder D Last Level,spotify:artist:5mHnBqe0ORanNO0oeIWX2d,03EJ12pFTJg5mH6kYkYpow,Tera Nasha,spotify:album:03EJ12pFTJg5mH6kYkYpow,Tera Nasha:Inder D Last Level
1032,4K6e6JiR1KFohWedXSnvob,spotify:track:4K6e6JiR1KFohWedXSnvob,All I Need,59KX7XUUgAOOo5IyDjca0T,Verzache,spotify:artist:59KX7XUUgAOOo5IyDjca0T,1tWDtF16yatKPBZIS0A2O6,My Head is a Moshpit,spotify:album:1tWDtF16yatKPBZIS0A2O6,All I Need:Verzache
1033,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),spotify:album:3IO8IPjwXuzPJnoaqkwYrj,Space Cadet (feat. Gunna):Metro Boomin
1034,5itOtNx0WxtJmi1TQ3RuRd,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,4PwXTHenZZx7ebgsnTM65K,Giant (with Rag'n'Bone Man),spotify:album:4PwXTHenZZx7ebgsnTM65K,Giant (with Rag'n'Bone Man):Calvin Harris
1035,0wshkEEcJUQU33RSRBb5dv,spotify:track:0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,spotify:album:5MS3MvWHJ3lOZPLiMxzOU6,BackOutsideBoyz:Drake
1036,02t1qFZAmueZYJA6Y9DyeV,spotify:track:02t1qFZAmueZYJA6Y9DyeV,Try Me,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,1Bdx2s9SlgQ3uMnW1D1Q0H,Pop Blockbusters 11,spotify:album:1Bdx2s9SlgQ3uMnW1D1Q0H,Try Me:The Weeknd
1037,7eYFFfh8xgu7oonvWKjyXe,spotify:track:7eYFFfh8xgu7oonvWKjyXe,Chalo Madine,0sbtGmW8r5bxfXzla8a7eI,Sabri Brothers,spotify:artist:0sbtGmW8r5bxfXzla8a7eI,0bGcGPQfXs78eUEgJ2XfHp,30 Greatest Hits Nusrat Fateh Ali Khan and Sabri Brothers,spotify:album:0bGcGPQfXs78eUEgJ2XfHp,Chalo Madine:Sabri Brothers
1038,4FkGL9u1m7ZLTuscWTbTbo,spotify:track:4FkGL9u1m7ZLTuscWTbTbo,Demons - Politik Remix,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,0LLA5YL3g2UReWlP7nWqGh,Night Visions (Expanded Edition / Super Deluxe),spotify:album:0LLA5YL3g2UReWlP7nWqGh,Demons - Politik Remix:Imagine Dragons
1039,60F6pgM6H6miNr5AmjxwjL,spotify:track:60F6pgM6H6miNr5AmjxwjL,Fallen Star,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,6GzXN4CWv0p5jIMKRU0ZBZ,Fallen Star,spotify:album:6GzXN4CWv0p5jIMKRU0ZBZ,Fallen Star:The Neighbourhood
1040,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,3MEKpJ7wSSp6Z661ThjrUJ,Destined 2 Win,spotify:album:3MEKpJ7wSSp6Z661ThjrUJ,Calling My Phone:Lil Tjay
1041,0OFknyqxmSQ42SoKxWVTok,spotify:track:0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,2q10Wskc3lPYmEuV7rzMCv,Anthony Gonzalez,spotify:artist:2q10Wskc3lPYmEuV7rzMCv,7nMexBA71PdwPnfqS5Yji5,Coco (Original Motion Picture Soundtrack),spotify:album:7nMexBA71PdwPnfqS5Yji5,Un Poco Loco:Anthony Gonzalez
1042,6APTEV2EIRpBEvuTrS5XTv,spotify:track:6APTEV2EIRpBEvuTrS5XTv,girl in new york,1dy5WNgIKQU6ezkpZs4y8z,ROLE MODEL,spotify:artist:1dy5WNgIKQU6ezkpZs4y8z,5VcW0GioIrLZ8WZbhrhcL5,girl in new york,spotify:album:5VcW0GioIrLZ8WZbhrhcL5,girl in new york:ROLE MODEL
1043,4MQnXVR8DJvsySuXYuzUtf,spotify:track:4MQnXVR8DJvsySuXYuzUtf,Denial,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,7pU5A0t0YLo1BMH5OE67Uc,Denial,spotify:album:7pU5A0t0YLo1BMH5OE67Uc,Denial:Rae Sremmurd
1044,45aBsnKRWUzhwbcqOJLwfe,spotify:track:45aBsnKRWUzhwbcqOJLwfe,This Is Me,7HV2RI2qNug4EcQqLbCAKS,Keala Settle,spotify:artist:7HV2RI2qNug4EcQqLbCAKS,7ayBZIe1FHkNv0T5xFCX6F,The Greatest Showman (Original Motion Picture Soundtrack),spotify:album:7ayBZIe1FHkNv0T5xFCX6F,This Is Me:Keala Settle
1045,2ochlNu8xd3kD6ac1Ek4iO,spotify:track:2ochlNu8xd3kD6ac1Ek4iO,Meet Me At Our Spot,7naAJDAh7AZnf18YYfQruM,Christian French,spotify:artist:7naAJDAh7AZnf18YYfQruM,2lzM23zuz2RO62VyMFzG8c,Meet Me At Our Spot,spotify:album:2lzM23zuz2RO62VyMFzG8c,Meet Me At Our Spot:Christian French
1046,4WghJOMjDpGdlk3b8aJIgy,spotify:track:4WghJOMjDpGdlk3b8aJIgy,up at night (feat. justin bieber),0cGUm45nv7Z6M6qdXYQGTX,Kehlani,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,3vnJxSrVldmInhRwtcUG89,up at night (feat. justin bieber),spotify:album:3vnJxSrVldmInhRwtcUG89,up at night (feat. justin bieber):Kehlani
1047,1EjzcBTVLV7ATtdsQwyV31,spotify:track:1EjzcBTVLV7ATtdsQwyV31,yankee and the brave (ep. 4),4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,6cx4GVNs03Pu4ZczRnWiLd,RTJ4,spotify:album:6cx4GVNs03Pu4ZczRnWiLd,yankee and the brave (ep. 4):Run The Jewels
1048,6gpZSI0xEMTzleBc5ykOVA,spotify:track:6gpZSI0xEMTzleBc5ykOVA,Heart Of The City (Ain't No Love),3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,69CmkikTHkGKdkrUZTtyWl,The Blueprint (Explicit Version),spotify:album:69CmkikTHkGKdkrUZTtyWl,Heart Of The City (Ain't No Love):JAY-Z
1049,7ljWud1QU4GInOemFkPlzh,spotify:track:7ljWud1QU4GInOemFkPlzh,somebody that i used to know - slowed + reverb,6LlLRudDi60Uy4jcmOSEs1,omgkirby,spotify:artist:6LlLRudDi60Uy4jcmOSEs1,6h88BKIEZtuF96sr5VRE5e,slowmgkirby 3 (slowed + reverb),spotify:album:6h88BKIEZtuF96sr5VRE5e,somebody that i used to know - slowed + reverb:omgkirby
1050,4VHkjPgAis9JNfc1URn7zZ,spotify:track:4VHkjPgAis9JNfc1URn7zZ,Sorry Bout That,3qiHUAX7zY4Qnjx8TNUzVx,Yeat,spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx,05QOSu1AEcQxM5jvZFuann,4L,spotify:album:05QOSu1AEcQxM5jvZFuann,Sorry Bout That:Yeat
1051,48KXAIruJ07kJVCWOGohMV,spotify:track:48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk,0NC1AcoK5y2cBLwzej6tqE,P*$$Y Fairy (OTW),spotify:album:0NC1AcoK5y2cBLwzej6tqE,P*$$Y Fairy (OTW):Jhené Aiko
1052,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,1xJ7jIK1tT0aVoJw1fPE6r,Inner Monologue Part 1,spotify:album:1xJ7jIK1tT0aVoJw1fPE6r,What A Time (feat. Niall Horan):Julia Michaels
1053,6qxPykWNMJos87C8atw9bE,spotify:track:6qxPykWNMJos87C8atw9bE,Die For a Man (feat. Lil Uzi Vert),64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,55X00J4vLN7wfcJMiWFrDW,Die For a Man (feat. Lil Uzi Vert),spotify:album:55X00J4vLN7wfcJMiWFrDW,Die For a Man (feat. Lil Uzi Vert):Bebe Rexha
1054,5jcmqSlstS6wmcEYDrzdJX,spotify:track:5jcmqSlstS6wmcEYDrzdJX,Out Of My Head,34v5MVKeQnIo0CWYMbbrPf,John Newman,spotify:artist:34v5MVKeQnIo0CWYMbbrPf,7ybleSrN0ZT3bci5WZ6puk,Tribute,spotify:album:7ybleSrN0ZT3bci5WZ6puk,Out Of My Head:John Newman
1055,6vc2Jq2vaGu8z326kSrw92,spotify:track:6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,6LqNN22kT3074XbTVUrhzX,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),spotify:album:6fpLLJsDSSAlToEDW2jv4F,Your Love Is My Drug:Kesha
1056,5BhK8Mho223YLPQOLfzWNP,spotify:track:5BhK8Mho223YLPQOLfzWNP,Killing Me,5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,5z7TD11Qh81Gbf52hd5zAv,Ivory,spotify:album:5z7TD11Qh81Gbf52hd5zAv,Killing Me:Omar Apollo
1057,45Egmo7icyopuzJN0oMEdk,spotify:track:45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,4CEAev7neETRdqBFtzA8B9,Love Lies (with Normani),spotify:album:4CEAev7neETRdqBFtzA8B9,Love Lies (with Normani):Khalid
1058,25T9KzOqSe44j3nsWuKfiM,spotify:track:25T9KzOqSe44j3nsWuKfiM,Mutual,1vR6C8xoVTgy9yVRsCsr7H,RANJ,spotify:artist:1vR6C8xoVTgy9yVRsCsr7H,5zjzWWpPmYwZVTTHXOL3Vy,Mutual,spotify:album:5zjzWWpPmYwZVTTHXOL3Vy,Mutual:RANJ
1059,5LuVOe2vq807QudlBnXoXg,spotify:track:5LuVOe2vq807QudlBnXoXg,You're Mines Still (feat. Drake),3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,spotify:artist:3KNIG74xSTc3dj0TRy7pGX,2ms0Pk05Q2mnQdGxwiCbfS,You’re Mines Still (feat. Drake),spotify:album:2ms0Pk05Q2mnQdGxwiCbfS,You're Mines Still (feat. Drake):Yung Bleu
1060,0Rx0DJI556Ix5gBny6EWmn,spotify:track:0Rx0DJI556Ix5gBny6EWmn,Paradise,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,4ZKdRW0AH9sxV09NmWsTkW,Soul Searching,spotify:album:4ZKdRW0AH9sxV09NmWsTkW,Paradise:Bazzi
1061,0qLCGr3tEqsvk5FfHU2XqV,spotify:track:0qLCGr3tEqsvk5FfHU2XqV,Tears For Later,1l2ekx5skC4gJH8djERwh1,Don Diablo,spotify:artist:1l2ekx5skC4gJH8djERwh1,79k3hCGte01bmCcvPDEdwO,Tears For Later,spotify:album:79k3hCGte01bmCcvPDEdwO,Tears For Later:Don Diablo
1062,0ErXZ1NMqOEFGJPQvU9OKF,spotify:track:0ErXZ1NMqOEFGJPQvU9OKF,Mar Jawaan,3wZBspj86lRk2XLf4gfnSE,Shruti Pathak,spotify:artist:3wZBspj86lRk2XLf4gfnSE,2GSUgBsr2UX7xzyvZY6Frz,Fashion,spotify:album:2GSUgBsr2UX7xzyvZY6Frz,Mar Jawaan:Shruti Pathak
1063,6ZRuF2n1CQxyxxAAWsKJOy,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),0cGUm45nv7Z6M6qdXYQGTX,Kehlani,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,While We Wait,spotify:album:73ZvpuYhKDr2FW4vlPsTpW,Nights Like This (feat. Ty Dolla $ign):Kehlani
1064,1f5cbQtDrykjarZVrShaDI,spotify:track:1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,3HHp5I6Q6SEyU5bkvoCtnV,The Bigger Artist,spotify:album:3HHp5I6Q6SEyU5bkvoCtnV,Drowning (feat. Kodak Black):A Boogie Wit da Hoodie
1065,26E2fb3lp8MUEHq1WagF5f,spotify:track:26E2fb3lp8MUEHq1WagF5f,Domestic Bliss,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,5bfpRtBW7RNRdsm3tRyl3R,Dreamland,spotify:album:5bfpRtBW7RNRdsm3tRyl3R,Domestic Bliss:Glass Animals
1066,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",spotify:album:2fYhqwDWXjbpjaIJPEfKFw,"break up with your girlfriend, i'm bored:Ariana Grande"
1067,61TzBLJCyDpUHqn8yoIkJK,spotify:track:61TzBLJCyDpUHqn8yoIkJK,you should see me in a crown,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,6kGnDa8xGKAdsVMZWkrb38,Pop Blockbusters 8,spotify:album:6kGnDa8xGKAdsVMZWkrb38,you should see me in a crown:Billie Eilish
1068,6YAgKfxxK7xXHpavOoQsmF,spotify:track:6YAgKfxxK7xXHpavOoQsmF,Popovitch,31HjiqargV4NAw4GZqUale,Ace Hood,spotify:artist:31HjiqargV4NAw4GZqUale,4jqmUJ8Jex2D0Gjj7AyNTt,Mr. Hood,spotify:album:4jqmUJ8Jex2D0Gjj7AyNTt,Popovitch:Ace Hood
1069,3hUxzQpSfdDqwM3ZTFQY0K,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,august,06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,spotify:album:2fenSS68JI1h4Fo296JfGr,august:Taylor Swift
1070,7iCeaYJSEdGWeFNTAEqUzJ,spotify:track:7iCeaYJSEdGWeFNTAEqUzJ,wRoNg (feat. Kehlani),5ZsFI1h6hIdQRw2ti0hz81,ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),spotify:album:5amj9zNeZ3B2EdpBgXrOZ0,wRoNg (feat. Kehlani):ZAYN
1071,2lY8B9x9JyQI6SVyp9OdtL,spotify:track:2lY8B9x9JyQI6SVyp9OdtL,Mustard Yellow,77JtYqejZiIOtqTfrtadna,Jeremiah de Rozario,spotify:artist:77JtYqejZiIOtqTfrtadna,7BECaIEpCKN0iFmnm8KxWp,Mustard Yellow,spotify:album:7BECaIEpCKN0iFmnm8KxWp,Mustard Yellow:Jeremiah de Rozario
1072,0oSVZClSSfn4aacXvdmkuj,spotify:track:0oSVZClSSfn4aacXvdmkuj,SAME ENERGY,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,spotify:album:576UTio7xgY7YUxrHMzxeI,SAME ENERGY:The Kid LAROI
1073,5ktVB29Tstf0n1E3ohe7MH,spotify:track:5ktVB29Tstf0n1E3ohe7MH,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,4nONG4cWsnFgOAvNFMGFNx,"Mozart: Piano Sonatas K.310, K.333 & K.545",spotify:album:4nONG4cWsnFgOAvNFMGFNx,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro:Wolfgang Amadeus Mozart"
1074,0iLASqkSPekUO1jrtVOfBL,spotify:track:0iLASqkSPekUO1jrtVOfBL,Waasta,1LAdnp9wIdKClX7Cool0GD,Faris Shafi,spotify:artist:1LAdnp9wIdKClX7Cool0GD,2q7ZLJ4838znpp1WADb8zx,Waasta,spotify:album:2q7ZLJ4838znpp1WADb8zx,Waasta:Faris Shafi
1075,7zLMYtNJcabv4h4wBnjNQI,spotify:track:7zLMYtNJcabv4h4wBnjNQI,M3tamorphosis (feat. Kid Cudi),699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:artist:699OTQXzgjhIYAHMy9RyPD,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,M3tamorphosis (feat. Kid Cudi):Playboi Carti
1076,4S4Mfvv03M1cHgIOJcbUCL,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,In My Room,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,71VX8yv9T2hNIYVZJVUWVp,In My Room,spotify:album:71VX8yv9T2hNIYVZJVUWVp,In My Room:Frank Ocean
1077,5vhrsx08dHh2QcVh1Rsiwt,spotify:track:5vhrsx08dHh2QcVh1Rsiwt,LONDON (feat. J. Cole),6veh5zbFpm31XsPdjBgPER,BIA,spotify:artist:6veh5zbFpm31XsPdjBgPER,5rIHQjM7xy35RYx9E3XaqS,LONDON (feat. J. Cole),spotify:album:5rIHQjM7xy35RYx9E3XaqS,LONDON (feat. J. Cole):BIA
1078,1F4bLAgSwZkU5VEVSGyhzB,spotify:track:1F4bLAgSwZkU5VEVSGyhzB,Nervous System,5Wfvw7rDz7HA6gE2z6QhqO,JOSEPH,spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO,2tqcwbNuovDs9h1wuQ5vTr,Nervous System,spotify:album:2tqcwbNuovDs9h1wuQ5vTr,Nervous System:JOSEPH
1079,4vgCpNUUcpEIBifidhQOnR,spotify:track:4vgCpNUUcpEIBifidhQOnR,Haan Tu Hain,1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,153Qw0xXJqhEFxvm9M9rE8,Jannat (Original Motion Picture Soundtrack),spotify:album:153Qw0xXJqhEFxvm9M9rE8,Haan Tu Hain:Pritam
1080,6IEYxC5J51Igo0XUTx16mA,spotify:track:6IEYxC5J51Igo0XUTx16mA,fools (can't help falling in love) (slowed down & reverb),6vCIRD06VaQwwaZS0TqiCz,Foster,spotify:artist:6vCIRD06VaQwwaZS0TqiCz,4cqURqEKhKGJNtuO2N3rqn,fools (can't help falling in love) (slowed down & reverb),spotify:album:4cqURqEKhKGJNtuO2N3rqn,fools (can't help falling in love) (slowed down & reverb):Foster
1081,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,One More Time,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,2noRn2Aes5aoNVsU6iWThc,Discovery,spotify:album:2noRn2Aes5aoNVsU6iWThc,One More Time:Daft Punk
1082,7dFERLugNJZUgtX1V3KA4b,spotify:track:7dFERLugNJZUgtX1V3KA4b,Pink Lemonade,0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB,0n5sLhq91buJwIW4j3Ji0I,Glitterbug (Deluxe Edition),spotify:album:0n5sLhq91buJwIW4j3Ji0I,Pink Lemonade:The Wombats
1083,3ZcLmonVVD1MTQtmQb8yf3,spotify:track:3ZcLmonVVD1MTQtmQb8yf3,Lift Off,2feDdbD5araYcm6JhFHHw7,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,6Bp2ojsBc8CtNaYipdxCLt,Lift Off,spotify:album:6Bp2ojsBc8CtNaYipdxCLt,Lift Off:Labrinth
1084,1h0yImRPIVAjhhHeNVlTuC,spotify:track:1h0yImRPIVAjhhHeNVlTuC,Youth (feat. Khalid),7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,2VP96XdMOKTXefI8Nui23s,Shawn Mendes,spotify:album:2VP96XdMOKTXefI8Nui23s,Youth (feat. Khalid):Shawn Mendes
1085,0VYchQkqpeEyh95D1pWqy2,spotify:track:0VYchQkqpeEyh95D1pWqy2,Wat U Sed (feat. Doechii & Kal Banx),6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM,6TQ8nqw43uUOWu7Yqp58ko,The House Is Burning,spotify:album:6TQ8nqw43uUOWu7Yqp58ko,Wat U Sed (feat. Doechii & Kal Banx):Isaiah Rashad
1086,0zDK7gAioDcF4g4eEpWYka,spotify:track:0zDK7gAioDcF4g4eEpWYka,simple.,7r3gH36F9O5GtmYPYymtLK,coldbrew,spotify:artist:7r3gH36F9O5GtmYPYymtLK,6dqUM4SWXJXrzd1lm2BJaG,simple.,spotify:album:6dqUM4SWXJXrzd1lm2BJaG,simple.:coldbrew
1087,5f2zZawBtGBEw24ABweErz,spotify:track:5f2zZawBtGBEw24ABweErz,Playground (from the series Arcane League of Legends),1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,118EoTgIkMLl9fcutZfgaq,Playground (from the series Arcane League of Legends),spotify:album:118EoTgIkMLl9fcutZfgaq,Playground (from the series Arcane League of Legends):Bea Miller
1088,3OAFzjwWionh8OfM4kgf2R,spotify:track:3OAFzjwWionh8OfM4kgf2R,Main Yahaan Hoon,5Uvn1P3OFu268QovsUAnDu,Madan Mohan,spotify:artist:5Uvn1P3OFu268QovsUAnDu,690w3h4czL3x3W3zIgEcB6,Veer - Zaara,spotify:album:690w3h4czL3x3W3zIgEcB6,Main Yahaan Hoon:Madan Mohan
1089,2BRdj7RC2FWKLRRp8OTvdE,spotify:track:2BRdj7RC2FWKLRRp8OTvdE,Attics,4kLAjoQyEFKD34AWugeUnj,Ali Suhail,spotify:artist:4kLAjoQyEFKD34AWugeUnj,353KZpItM0RUoYOwPKk9Kf,Words from Boxes,spotify:album:353KZpItM0RUoYOwPKk9Kf,Attics:Ali Suhail
1090,1hV0Ue00iyNCZvb1n0VyGf,spotify:track:1hV0Ue00iyNCZvb1n0VyGf,dropout (w/ blackbear),4kqFrZkeqDfOIEqTWqbOOV,brakence,spotify:artist:4kqFrZkeqDfOIEqTWqbOOV,5hxBw9Le7T09nRIDXoRbei,dropout (w/ blackbear),spotify:album:5hxBw9Le7T09nRIDXoRbei,dropout (w/ blackbear):brakence
1091,6PphODv2LB2b9BWK9lhWuY,spotify:track:6PphODv2LB2b9BWK9lhWuY,Shabooya,5pR1zWq3UPsOpW1pTWayLf,Hitkidd,spotify:artist:5pR1zWq3UPsOpW1pTWayLf,1CGE1Yx45ZHuxkw95NXpyU,Shabooya,spotify:album:1CGE1Yx45ZHuxkw95NXpyU,Shabooya:Hitkidd
1092,0reDMKFg0nKaGUKqS3YUG0,spotify:track:0reDMKFg0nKaGUKqS3YUG0,Toxic Valentine,46gyXjRIvN1NL1eCB8GBxo,All Time Low,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,67Cir5qRQdHrd3Zxwdk4FZ,Toxic Valentine,spotify:album:67Cir5qRQdHrd3Zxwdk4FZ,Toxic Valentine:All Time Low
