id,track_uri,track_name,artist_id,artist_name,artist_uri,genres_albums,key
5n4HHhUw2AZn9Ni6IHYwMv,spotify:track:5n4HHhUw2AZn9Ni6IHYwMv,Haje Latha Nahio Akhiyan Da Cha,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Haje Latha Nahio Akhiyan Da Cha:Nusrat Fateh Ali Khan
4Ash29RPpcqecVsK6psHRB,spotify:track:4Ash29RPpcqecVsK6psHRB,Bluebird,3F8lOwDiDfocMHdEorwWWH,Charles Bukowski,spotify:artist:3F8lOwDiDfocMHdEorwWWH,['beat poetry'],Bluebird:Charles Bukowski
4R9LaVoXQvVN6pzka1YZF3,spotify:track:4R9LaVoXQvVN6pzka1YZF3,On Me,3DEdNjxF3ea9taOMCXouZ6,Sainté,spotify:artist:3DEdNjxF3ea9taOMCXouZ6,['chill drill'],On Me:Sainté
4FWbsd91QSvgr1dSWwW51e,spotify:track:4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop']",TRUSTFALL:P!nk
09gysnJpfQ3ublBmJDfcEC,spotify:track:09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),21UPYSRWFKwtqvSAnFnSvS,Amaarae,spotify:artist:21UPYSRWFKwtqvSAnFnSvS,"['afro r&b', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy):Amaarae
7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,Get It Together,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Get It Together:Drake
38QmUDpkoYlNbMKvpvAsrE,spotify:track:38QmUDpkoYlNbMKvpvAsrE,Mi Cama - Remix,790FomKkXshlbRYZFtlgla,KAROL G,spotify:artist:790FomKkXshlbRYZFtlgla,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",Mi Cama - Remix:KAROL G
6XPmY4hIb1RGRyNuq0UBsl,spotify:track:6XPmY4hIb1RGRyNuq0UBsl,Kina Chir,4aopF0aU0Nbu5GtSorXV0W,The PropheC,spotify:artist:4aopF0aU0Nbu5GtSorXV0W,"['desi hip hop', 'desi pop', 'punjabi pop']",Kina Chir:The PropheC
5f1joOtoMeyppIcJGZQvqJ,spotify:track:5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,"['black americana', 'contemporary country', 'country', 'country road']",Be Like That - feat. Swae Lee & Khalid:Kane Brown
7s3hYztQk6YMiU4FQdtq7u,spotify:track:7s3hYztQk6YMiU4FQdtq7u,Ishq Nachaya,5bv6NvAYNuvd2Vq13nHdG3,Sona Mohapatra,spotify:artist:5bv6NvAYNuvd2Vq13nHdG3,"['desi pop', 'filmi', 'modern bollywood']",Ishq Nachaya:Sona Mohapatra
5eqK0tbzUPo2SoeZsov04s,spotify:track:5eqK0tbzUPo2SoeZsov04s,Bank Account,1URnnhqYAYcrqrcwql10ft,21 Savage,spotify:artist:1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'rap']",Bank Account:21 Savage
7adZFwp4PnLDL2QrQhv8fD,spotify:track:7adZFwp4PnLDL2QrQhv8fD,Moth To A Flame (with The Weeknd) - Extended Mix,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",Moth To A Flame (with The Weeknd) - Extended Mix:Swedish House Mafia
2r7BOWS3bEYjEUbLiH8kVM,spotify:track:2r7BOWS3bEYjEUbLiH8kVM,Red Flags,3GxKJzJK4LpsYGXQrw77wz,Mimi Webb,spotify:artist:3GxKJzJK4LpsYGXQrw77wz,"['alt z', 'dance pop', 'gen z singer-songwriter', 'pop', 'uk pop']",Red Flags:Mimi Webb
0H5fa5efEeedloCGpTvst4,spotify:track:0H5fa5efEeedloCGpTvst4,Puppet,5NhgsV7qPWHZqYEMKzbYvo,Faouzia,spotify:artist:5NhgsV7qPWHZqYEMKzbYvo,"['alt z', 'canadian pop', 'pop', 'post-teen pop']",Puppet:Faouzia
2C6WXnmZ66tHhHlnvwePiK,spotify:track:2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'rap']",Die For Me (feat. Future & Halsey):Post Malone
22TntnVO3lQNDR5nsvxGRs,spotify:track:22TntnVO3lQNDR5nsvxGRs,Achilles Come Down,142YBUGmLWCJigFLzgguf8,Gang of Youths,spotify:artist:142YBUGmLWCJigFLzgguf8,"['australian indie', 'modern rock']",Achilles Come Down:Gang of Youths
73q28ToK6IQpMoE9w4c7Qm,spotify:track:73q28ToK6IQpMoE9w4c7Qm,Slime-U-Out (feat. 21 Savage),1DvtabXAjfrMihPP6JQdHs,Shy Glizzy,spotify:artist:1DvtabXAjfrMihPP6JQdHs,"['dmv rap', 'drill', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Slime-U-Out (feat. 21 Savage):Shy Glizzy
6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,2feDdbD5araYcm6JhFHHw7,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,"['indie poptimism', 'pop']",Still Don't Know My Name:Labrinth
,169-1001 Nights: A Bottle of Djinn,Myths and Legends,,,,,
5aMPi100zjiKwgq7h7w7Ua,spotify:track:5aMPi100zjiKwgq7h7w7Ua,3’s,6XSFTStLjHdlaHKXB4a9tO,Tony K,spotify:artist:6XSFTStLjHdlaHKXB4a9tO,[],3’s:Tony K
3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b']",Good Days:SZA
47hXMyQDGW8sA1NGqmFL7h,spotify:track:47hXMyQDGW8sA1NGqmFL7h,All I Need,0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",All I Need:Prateek Kuhad
1djzKW3eYLyzjjHXazEWWh,spotify:track:1djzKW3eYLyzjjHXazEWWh,Movement,2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,"['irish singer-songwriter', 'pop']",Movement:Hozier
4xkOaSrkexMciUUogZKVTS,spotify:track:4xkOaSrkexMciUUogZKVTS,Till I Collapse,7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'hip hop', 'rap']",Till I Collapse:Eminem
6IskNuvBwK8YzFrjvXIp5h,spotify:track:6IskNuvBwK8YzFrjvXIp5h,Yeh Zindagi Hai,7b6Ui7JVaBDEfZB9k6nHL0,The Local Train,spotify:artist:7b6Ui7JVaBDEfZB9k6nHL0,"['desi pop', 'filmi', 'hindi indie', 'indian indie', 'indian rock', 'new delhi indie']",Yeh Zindagi Hai:The Local Train
2nwrJHF6k5aCgmTqndbVTQ,spotify:track:2nwrJHF6k5aCgmTqndbVTQ,DNA,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",DNA:Hans Zimmer
4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,good 4 u,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,['pop'],good 4 u:Olivia Rodrigo
2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,New Rules,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'uk pop']",New Rules:Dua Lipa
5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,Borderline,5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb,"['australian psych', 'neo-psychedelic']",Borderline:Tame Impala
4rCDfKjSS4KZk6hMB9epXh,spotify:track:4rCDfKjSS4KZk6hMB9epXh,Stereo Love - Original,6XwwFnewNgWp81MYMK8zLq,Edward Maya,spotify:artist:6XwwFnewNgWp81MYMK8zLq,"['dance pop', 'romanian house', 'romanian pop']",Stereo Love - Original:Edward Maya
5VrfQqPD5hymxVQzd5pkkw,spotify:track:5VrfQqPD5hymxVQzd5pkkw,Hallucination - Navos Remix,4ofCBoyEiGSePFAG500xev,Regard,spotify:artist:4ofCBoyEiGSePFAG500xev,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",Hallucination - Navos Remix:Regard
6uBhi9gBXWjanegOb2Phh0,spotify:track:6uBhi9gBXWjanegOb2Phh0,Stay,2qxJFvFYMEDqd7ui6kSAcq,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']",Stay:Zedd
7bw4hAqx7oUwvIFKOn0Acq,spotify:track:7bw4hAqx7oUwvIFKOn0Acq,Dangerous (feat. blackbear),7aWpPjjgItUnXljFxYYKZI,DeathbyRomy,spotify:artist:7aWpPjjgItUnXljFxYYKZI,"['alt z', 'dark pop', 'modern indie pop']",Dangerous (feat. blackbear):DeathbyRomy
5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,"['k-pop', 'k-pop boy group']",Dynamite:BTS
316r1KLN0bcmpr7TZcMCXT,spotify:track:316r1KLN0bcmpr7TZcMCXT,The Sound,3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'rock']",The Sound:The 1975
5ZMHnB4gWl05GKKGZA7M2U,spotify:track:5ZMHnB4gWl05GKKGZA7M2U,Trips,2d58BZUfGvr3SyaCnFArKX,Reem,spotify:artist:2d58BZUfGvr3SyaCnFArKX,[],Trips:Reem
0xLCa6dp0wmDUhkDGKzDpv,spotify:track:0xLCa6dp0wmDUhkDGKzDpv,F.F.F. (feat. G-Eazy),64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,"['dance pop', 'edm', 'pop', 'post-teen pop']",F.F.F. (feat. G-Eazy):Bebe Rexha
7v3rmoy5jcn4h5UqwQyCM3,spotify:track:7v3rmoy5jcn4h5UqwQyCM3,Ginseng Strip 2002,67lytN32YpUxiSeWlKfHJ3,Yung Lean,spotify:artist:67lytN32YpUxiSeWlKfHJ3,"['psychedelic hip hop', 'underground hip hop']",Ginseng Strip 2002:Yung Lean
2LL8v2NXuuzkV9N1G2m7oE,spotify:track:2LL8v2NXuuzkV9N1G2m7oE,Galaxy,6UWui6Csqc1ywqnDzjOWnk,Kid Travis,spotify:artist:6UWui6Csqc1ywqnDzjOWnk,['pop'],Galaxy:Kid Travis
06DMub1S1xjF3ufwKqJUfR,spotify:track:06DMub1S1xjF3ufwKqJUfR,Separate Ways (Worlds Apart),2LAc1i6Az6fgDSMq15Vrnq,Firstborne,spotify:artist:2LAc1i6Az6fgDSMq15Vrnq,[],Separate Ways (Worlds Apart):Firstborne
2RV4QunRX0CTs2JR1uUbMj,spotify:track:2RV4QunRX0CTs2JR1uUbMj,Tera Woh Pyar (Nawazishein Karam),7J2gs5q2wLq6lU4q4wkyuV,Momina Mustehsan,spotify:artist:7J2gs5q2wLq6lU4q4wkyuV,['pakistani pop'],Tera Woh Pyar (Nawazishein Karam):Momina Mustehsan
5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),5LHRHt1k9lMyONurDHEdrp,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Taste (feat. Offset):Tyga
74zUPQTB6HMnfS1cagJnd8,spotify:track:74zUPQTB6HMnfS1cagJnd8,Nowhere Generation,6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,"['chicago hardcore', 'chicago punk', 'hardcore punk', 'punk']",Nowhere Generation:Rise Against
7h5jBU18CqXNhDUKRr6y7h,spotify:track:7h5jBU18CqXNhDUKRr6y7h,Ae Re Sakhi,3OzUySgSF8QxZScB0RxDCB,Namita Choudhary,spotify:artist:3OzUySgSF8QxZScB0RxDCB,"['desi pop', 'modern bollywood']",Ae Re Sakhi:Namita Choudhary
3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,Lost,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,"['hip hop', 'lgbtq+ hip hop', 'neo soul']",Lost:Frank Ocean
2AyKY6vCnMoRssFV0tDJI1,spotify:track:2AyKY6vCnMoRssFV0tDJI1,Oh Yeah,0JFKmdLuTj0yZi9P05a85X,Teflon Sega,spotify:artist:0JFKmdLuTj0yZi9P05a85X,['trap soul'],Oh Yeah:Teflon Sega
34b3PCTLUISY153eb2F72k,spotify:track:34b3PCTLUISY153eb2F72k,Everybody Knows,4TrraAsitQKl821DQY42cZ,Sigrid,spotify:artist:4TrraAsitQKl821DQY42cZ,"['norwegian pop', 'pop']",Everybody Knows:Sigrid
2AYEOC02WLhUiOoaig2SEH,spotify:track:2AYEOC02WLhUiOoaig2SEH,Out of My League,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,"['indie poptimism', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",Out of My League:Fitz and The Tantrums
1Tfxi7N3DW4zvAuVjt9g8X,spotify:track:1Tfxi7N3DW4zvAuVjt9g8X,Moana,02kJSzxNuaWGqwubyUba0Z,G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",Moana:G-Eazy
4Kdu9AlfQyu0o6r2ozCMTc,spotify:track:4Kdu9AlfQyu0o6r2ozCMTc,Wit the Shits (W.T.S) [feat. Melii],20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Wit the Shits (W.T.S) [feat. Melii]:Meek Mill
6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",Club Can't Handle Me (feat. David Guetta):Flo Rida
5tyReDTH3MpN7J5pk2LuGx,spotify:track:5tyReDTH3MpN7J5pk2LuGx,Thandi Hawa,72beYOeW2sb2yfcS4JsRvb,Ritviz,spotify:artist:72beYOeW2sb2yfcS4JsRvb,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Thandi Hawa:Ritviz
0WdkklLlHI5SdulAdk32wE,spotify:track:0WdkklLlHI5SdulAdk32wE,New York ft. mazie,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",New York ft. mazie:Steve Aoki
5pcmtf1lwrMqmAWWm248fY,spotify:track:5pcmtf1lwrMqmAWWm248fY,DESIRES,6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,"['punjabi hip hop', 'punjabi pop']",DESIRES:AP Dhillon
6fhG2KJgwO7CrNflRaRmvp,spotify:track:6fhG2KJgwO7CrNflRaRmvp,Dandelions - slowed + reverb,2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",Dandelions - slowed + reverb:Ruth B.
4JEhFF1J95HoXuuXkyxMyS,spotify:track:4JEhFF1J95HoXuuXkyxMyS,Blue Madonna,1KP6TWI40m7p3QBTU6u2xo,BØRNS,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,"['modern rock', 'pop']",Blue Madonna:BØRNS
0UYuRLB2wbG7X19Hd5DeQ2,spotify:track:0UYuRLB2wbG7X19Hd5DeQ2,Any Way You Want Me,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,"['boy band', 'hip hop', 'rap']",Any Way You Want Me:BROCKHAMPTON
3QCL4FJOSqLrFDJmcdNSbA,spotify:track:3QCL4FJOSqLrFDJmcdNSbA,Sathi,72beYOeW2sb2yfcS4JsRvb,Ritviz,spotify:artist:72beYOeW2sb2yfcS4JsRvb,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Sathi:Ritviz
0y1mw940RjaXJ55VXFoAbM,spotify:track:0y1mw940RjaXJ55VXFoAbM,Call Ticketron,4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,"['alternative hip hop', 'escape room', 'hip hop', 'political hip hop']",Call Ticketron:Run The Jewels
0q4KKHdPT6QNxwZ9stBkFw,spotify:track:0q4KKHdPT6QNxwZ9stBkFw,Searching,5OagQa88YUzcOQkn0WgiWk,Z by Z,spotify:artist:5OagQa88YUzcOQkn0WgiWk,[],Searching:Z by Z
4svaKoxMMP7ImmKrD5hfQu,spotify:track:4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,7DQYAz99eM3Y5PkP9WtUew,Jax,spotify:artist:7DQYAz99eM3Y5PkP9WtUew,['gen z singer-songwriter'],Victoria's Secret:Jax
5t0VcwyjDPOWIdylULdfxk,spotify:track:5t0VcwyjDPOWIdylULdfxk,Started,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap', 'viral rap']",Started:Iggy Azalea
04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,Bored,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']",Bored:Billie Eilish
7jIujRjK5JKNrMCcAvYUTN,spotify:track:7jIujRjK5JKNrMCcAvYUTN,Keep Their Heads Ringin',6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",Keep Their Heads Ringin':Dr. Dre
6pSliMukEwAdpMPgCKTKDH,spotify:track:6pSliMukEwAdpMPgCKTKDH,Devil Like Me,4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,spotify:artist:4hz8tIajF2INpgM0qzPJz2,['modern rock'],Devil Like Me:Rainbow Kitten Surprise
3gDiHY5cAPrOqrRrWRM3UO,spotify:track:3gDiHY5cAPrOqrRrWRM3UO,Moon Knight Trailer Theme (Day n Nite) - Epic Soundtrack,4UIwKmZD5HU9E0RjeZaxVt,Krutikov Music,spotify:artist:4UIwKmZD5HU9E0RjeZaxVt,[],Moon Knight Trailer Theme (Day n Nite) - Epic Soundtrack:Krutikov Music
0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",A Sky Full of Stars:Coldplay
6zzdyvVWjGrQBraSvuqJPY,spotify:track:6zzdyvVWjGrQBraSvuqJPY,Starry Eyes,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starry Eyes:The Weeknd
5BbdKBZO0TH0GhfxUfyhL9,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,Freestyle,5f7VJjfbwm532GiveGC0ZK,Lil Baby,spotify:artist:5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",Freestyle:Lil Baby
2vWBUC9djv6BtiGlmKiQaH,spotify:track:2vWBUC9djv6BtiGlmKiQaH,YKWIM?,6FugQjLquBF4JzATRN70bR,Yot Club,spotify:artist:6FugQjLquBF4JzATRN70bR,"['bedroom pop', 'indie pop']",YKWIM?:Yot Club
1utCtRS9AKwl9Kj2jVD1Cr,spotify:track:1utCtRS9AKwl9Kj2jVD1Cr,Hot Tea,7sOR7gk6XUlGnxj3p9F54k,half•alive,spotify:artist:7sOR7gk6XUlGnxj3p9F54k,"['alt z', 'indie pop', 'modern alternative rock', 'modern rock']",Hot Tea:half•alive
2uEuo87JC9tc1dzmPUtOxj,spotify:track:2uEuo87JC9tc1dzmPUtOxj,Returns,6fOMl44jA4Sp5b9PpYCkzz,NF,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,"['hip hop', 'pop rap', 'rap']",Returns:NF
2HbuhhxdEVbqdaJlLxOCfW,spotify:track:2HbuhhxdEVbqdaJlLxOCfW,All the Things I Hate About You,3BxsweDMcgp9gNWmG40u6f,Huddy,spotify:artist:3BxsweDMcgp9gNWmG40u6f,['social media pop'],All the Things I Hate About You:Huddy
7wsmIIm0xWmtP7TmACXkJn,spotify:track:7wsmIIm0xWmtP7TmACXkJn,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),6icQOAFXDZKsumw3YXyusw,Lil Yachty,spotify:artist:6icQOAFXDZKsumw3YXyusw,"['atl hip hop', 'melodic rap', 'rap', 'trap', 'viral rap']",Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake):Lil Yachty
6tRjQwbgoZBBPUWUO0dbjT,spotify:track:6tRjQwbgoZBBPUWUO0dbjT,Mujhe Tum Nazar Se,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,spotify:artist:3cKNppGLfcxdt9CtoHEZmQ,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",Mujhe Tum Nazar Se:Ali Zafar
094As2ygiOxXxzcyAna3Lk,spotify:track:094As2ygiOxXxzcyAna3Lk,Foreigner's God,2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,"['irish singer-songwriter', 'pop']",Foreigner's God:Hozier
,"Ek Dil Ek Jaan (From ""Padmaavat"")",Shivam Pathak,,,,,
1DqdF42leyFIzqNDv9CjId,spotify:track:1DqdF42leyFIzqNDv9CjId,Dynamite,6MF9fzBmfXghAz953czmBC,Taio Cruz,spotify:artist:6MF9fzBmfXghAz953czmBC,"['dance pop', 'edm', 'pop', 'pop rap']",Dynamite:Taio Cruz
4NexTaCZZ7Ehnf03A6SVjt,spotify:track:4NexTaCZZ7Ehnf03A6SVjt,Dandelion,4sTQVOfp9vEMCemLw50sbu,Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Dandelion:Galantis
4ICFDI3wjPdlg68f8I6whe,spotify:track:4ICFDI3wjPdlg68f8I6whe,Chitta Kukad Banere Te,3LdcXgGWcqMBqbAWKlxg0t,Musarrat Nazir,spotify:artist:3LdcXgGWcqMBqbAWKlxg0t,"['classic pakistani pop', 'ghazal']",Chitta Kukad Banere Te:Musarrat Nazir
,Live Without Me | With Catherine Keener,Modern Love,,,,,
5K43AHQPTJTqlyRZ3uBGKz,spotify:track:5K43AHQPTJTqlyRZ3uBGKz,A Good Song Never Dies,1dWEYMPtNmvSVaDNLgB6NV,Saint Motel,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,"['la indie', 'modern alternative rock', 'modern rock']",A Good Song Never Dies:Saint Motel
1CzKmQ7b6AQN721TnXe6yg,spotify:track:1CzKmQ7b6AQN721TnXe6yg,Zayn Malik,3ah2OYM4PbK5p1XIS5HfGD,Swet Shop Boys,spotify:artist:3ah2OYM4PbK5p1XIS5HfGD,"['conscious hip hop', 'pakistani hip hop', 'political hip hop']",Zayn Malik:Swet Shop Boys
2wEMIeDWXxgxaQq12AupPi,spotify:track:2wEMIeDWXxgxaQq12AupPi,Mary Jane,52eVN5OWWaV4fVShDeJIj3,Sahara Beck,spotify:artist:52eVN5OWWaV4fVShDeJIj3,['brisbane indie'],Mary Jane:Sahara Beck
,79-Odin: The War to Begin all Wars,Myths and Legends,,,,,
5mSVJjVzZEoVrg6amF8udl,spotify:track:5mSVJjVzZEoVrg6amF8udl,My Paper Heart,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,"['modern rock', 'neo mellow', 'pop punk', 'pop rock']",My Paper Heart:The All-American Rejects
0yeuUAZAvYUVhnvBLIuZrv,spotify:track:0yeuUAZAvYUVhnvBLIuZrv,Joona - KHATRA Remix,6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,spotify:artist:6gIqKYKRmltKfkTnxhMv8V,"['indian indie', 'pakistani indie', 'pakistani pop']",Joona - KHATRA Remix:Hasan Raheem
7uLFOXgLrS90tEYPO1DGXy,spotify:track:7uLFOXgLrS90tEYPO1DGXy,Man in the Mirror,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",Man in the Mirror:A Boogie Wit da Hoodie
2JLjlI1OGUSHL32Ex733IB,spotify:track:2JLjlI1OGUSHL32Ex733IB,Balcony,6eJa3zG1QZLRB3xgRuyxbm,Dayglow,spotify:artist:6eJa3zG1QZLRB3xgRuyxbm,"['austindie', 'indie rock', 'modern rock']",Balcony:Dayglow
4ZH03VC3uJk7uKk7CwsBqH,spotify:track:4ZH03VC3uJk7uKk7CwsBqH,Desire,5vBSrE1xujD2FXYRarbAXc,Years & Years,spotify:artist:5vBSrE1xujD2FXYRarbAXc,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house']",Desire:Years & Years
,Don't Stop Believin',Death From Above 1979,,,,,
